sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,sc_51,sc_52,sc_53,sc_54,sc_55,sc_56,sc_57,sc_58,sc_59,sc_60,sc_61,sc_62,sc_63,pos_x,pos_y
0.00,17.09,17.72,18.68,18.44,17.46,15.30,13.34,11.18,8.25,5.39,2.83,3.16,5.66,8.60,10.82,13.60,15.62,17.69,18.38,18.44,18.03,17.00,13.93,11.40,9.06,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.25,15.30,12.17,10.00,7.28,7.07,8.54,11.18,14.14,17.12,19.10,20.22,21.21,21.38,19.42,18.44,17.46,14.32,12.17,9.00,6.08,5.66,5.10,8.06,10.44,13.93,2.0,1.0
0.00,14.00,14.04,14.04,14.04,14.04,13.04,13.15,13.15,13.15,13.15,13.15,13.34,13.34,13.34,12.37,13.34,13.34,13.34,13.34,13.34,13.15,13.15,12.17,13.04,12.04,12.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.04,14.04,14.00,14.00,14.00,14.04,14.04,14.04,14.14,14.14,14.14,14.14,13.15,14.14,14.04,13.04,13.04,13.00,14.00,14.00,14.00,14.00,14.04,14.00,14.00,14.04,0.00,52.01,53.01,52.00,52.04,50.04,50.04,50.09,49.25,48.37,46.53,47.52,48.51,46.87,47.85,47.85,48.05,48.84,49.65,47.68,48.51,49.50,47.27,48.09,48.09,45.00,46.01,46.04,45.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.50,51.16,51.16,51.09,52.00,52.00,53.08,54.15,54.23,53.24,53.34,53.46,51.79,50.64,50.49,50.64,50.25,49.25,50.16,50.25,51.09,53.04,51.01,52.01,53.01,54.00,53.00,54.01,2.0,1.0
0.00,15.00,15.00,15.00,15.00,13.60,14.21,14.21,13.45,13.45,13.45,13.45,13.45,12.73,13.45,13.45,13.45,13.45,14.14,13.45,14.14,13.45,13.45,12.81,12.81,12.81,12.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.21,13.60,14.42,14.42,15.26,15.26,15.26,14.76,14.76,14.76,14.32,14.32,14.32,14.76,14.76,13.89,13.89,13.89,13.89,14.42,14.42,14.42,14.42,14.42,15.00,15.00,0.00,51.04,51.09,51.16,53.08,50.01,52.00,48.01,48.01,47.01,47.04,47.10,47.17,48.09,46.17,47.27,47.27,50.25,49.25,49.16,47.17,48.04,48.01,47.00,48.01,43.05,44.18,44.55,45.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.23,55.04,53.01,54.01,55.08,54.33,54.23,55.58,56.72,55.11,55.32,56.29,53.60,54.57,52.17,52.39,51.97,50.01,49.65,52.61,51.35,51.24,51.16,53.08,53.34,55.23,55.08,51.16,2.0,1.0
0.00,14.04,14.04,14.04,13.04,13.04,13.04,13.04,12.17,12.17,12.17,12.17,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.17,12.17,12.17,12.17,12.04,12.04,12.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,13.04,13.04,13.04,14.00,14.00,14.04,14.04,14.04,14.04,14.04,14.04,13.04,13.04,13.04,13.04,13.00,13.00,13.00,13.00,13.00,13.04,14.04,14.04,14.04,14.04,0.00,55.23,55.61,50.33,52.50,52.80,50.61,51.40,50.22,48.26,48.26,47.71,49.09,48.37,48.02,49.24,49.19,50.25,50.61,49.93,49.09,49.65,48.01,47.20,49.20,46.10,45.34,45.97,46.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.95,54.38,52.43,53.01,56.40,55.44,57.63,58.80,56.59,55.90,56.57,57.38,55.97,52.50,53.81,55.97,50.93,52.33,48.80,51.62,51.66,54.49,51.74,53.15,55.32,56.22,55.32,53.41,2.0,1.0
0.00,13.42,13.42,13.42,13.42,12.53,12.53,12.53,12.53,12.53,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,13.04,12.53,12.53,12.53,12.08,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.53,12.53,13.42,13.42,13.93,13.93,13.93,13.93,13.60,13.60,13.60,13.60,12.65,12.65,12.65,12.65,12.65,13.00,13.00,13.00,13.00,13.42,14.32,13.42,13.42,14.32,0.00,51.97,55.11,53.15,54.13,52.39,50.01,49.65,49.65,49.37,48.17,49.25,48.17,48.09,49.16,48.00,50.01,50.16,49.09,51.16,50.09,50.36,48.26,46.53,48.84,48.84,47.07,47.13,46.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.22,54.45,53.60,55.32,55.54,57.01,57.01,58.19,56.61,57.25,55.36,55.71,57.38,53.85,53.71,52.92,54.08,50.92,52.81,51.92,52.50,54.12,51.42,54.57,55.32,54.57,55.54,56.52,2.0,1.0
0.00,13.93,13.60,13.60,13.60,13.60,12.65,13.34,12.37,12.37,12.17,12.17,12.17,12.17,12.17,12.17,13.15,13.15,13.15,13.15,13.15,12.17,12.37,12.37,12.37,11.40,11.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.65,12.65,13.93,13.00,13.00,13.42,14.32,13.42,13.42,13.89,13.89,13.04,13.04,12.53,13.42,12.53,12.53,13.42,13.00,13.00,13.00,13.60,13.93,13.93,13.93,13.93,0.00,54.56,53.67,51.48,52.35,48.76,49.24,49.09,49.40,50.48,49.09,48.83,47.20,46.23,48.60,48.41,49.20,49.04,52.20,50.00,49.20,49.65,48.55,46.87,46.53,46.07,47.41,45.19,44.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.60,54.38,54.71,53.71,54.13,53.23,55.95,57.94,56.30,55.36,55.97,55.36,56.61,52.81,52.50,51.87,51.26,51.87,52.55,51.62,50.70,51.89,50.09,51.89,54.56,52.33,51.43,55.47,2.0,1.0
0.00,13.89,14.42,13.60,13.89,13.60,13.04,13.60,13.60,12.81,12.81,12.81,13.45,13.45,12.73,13.45,13.45,13.45,13.45,13.45,13.45,13.45,12.81,12.81,12.81,12.21,12.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.89,13.89,13.89,14.32,14.32,14.32,14.32,14.32,13.93,13.93,13.93,13.93,13.93,13.93,13.93,13.00,13.42,13.42,13.42,13.42,13.89,13.89,13.89,13.89,13.89,15.26,0.00,55.79,53.46,50.36,49.82,47.68,47.38,47.68,49.09,51.79,48.37,50.16,48.26,47.01,47.10,47.10,48.09,50.09,50.01,46.10,48.01,46.69,44.10,50.64,50.22,46.53,43.74,44.38,47.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.08,55.44,56.57,53.46,57.27,54.13,51.92,56.04,54.71,55.71,55.03,56.08,52.92,53.85,51.62,48.70,49.65,53.85,51.66,52.63,52.89,53.16,54.41,53.16,51.79,50.99,55.11,48.51,2.0,1.0
0.00,16.00,18.03,19.10,19.24,18.44,17.72,16.16,14.32,10.30,7.81,5.00,2.83,1.00,3.16,5.83,7.62,9.85,10.77,11.70,12.65,12.65,12.65,11.70,10.77,9.85,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.30,15.03,14.04,12.17,10.44,7.21,5.83,5.10,7.21,10.63,13.04,15.26,17.49,18.87,18.87,19.42,17.80,16.40,16.28,13.45,9.90,6.40,3.16,3.16,6.00,10.05,2.0,1.0
0.00,18.03,19.00,19.00,18.00,16.00,14.04,12.00,9.00,6.00,3.16,2.00,4.24,7.21,10.30,12.53,15.26,16.64,17.20,17.80,17.69,16.97,15.62,12.21,9.43,6.71,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.72,14.56,10.77,8.06,5.00,5.10,8.06,11.40,14.87,17.69,19.10,21.26,21.26,21.26,20.62,19.21,16.40,13.45,10.63,7.07,4.47,2.83,5.10,9.00,12.04,14.04,2.0,1.0
0.00,17.12,19.10,19.03,18.03,16.03,14.00,12.00,9.06,6.08,3.16,2.00,4.24,7.21,10.30,12.53,14.76,16.12,18.03,18.60,17.80,16.28,14.87,12.81,10.00,6.71,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.46,13.93,11.18,7.81,5.83,5.10,7.81,11.31,14.21,17.69,19.10,20.52,21.21,21.21,20.52,19.10,16.28,14.14,10.63,7.81,4.47,2.83,5.00,8.06,12.04,14.14,2.0,1.0
0.00,17.20,17.80,19.85,19.80,19.10,17.80,16.64,13.89,9.85,7.62,4.47,2.83,2.24,3.61,6.71,8.94,10.30,11.18,12.53,13.04,13.04,12.53,11.66,11.18,8.94,7.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.76,14.32,13.60,12.17,10.05,8.06,5.83,5.39,6.00,8.54,11.66,13.60,15.81,17.20,17.20,17.49,17.00,15.65,15.23,13.00,9.85,5.83,3.16,3.61,7.81,10.82,2.0,1.0
0.00,18.36,18.36,19.24,17.89,17.00,14.32,12.08,9.85,5.83,3.61,0.00,4.12,7.62,10.77,12.65,15.52,17.46,18.44,18.25,18.11,17.00,15.00,13.04,10.20,6.32,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.46,13.93,11.18,7.21,4.47,5.39,8.49,12.21,15.26,18.03,20.25,21.63,22.47,22.47,21.63,20.25,17.49,15.26,11.66,8.94,5.10,2.24,4.00,7.62,11.66,13.89,2.0,1.0
0.00,17.80,18.44,18.60,18.60,16.40,15.00,12.21,10.00,6.40,2.83,1.41,3.16,6.32,9.49,12.08,14.87,15.81,16.76,17.72,17.26,16.12,15.03,12.00,10.05,6.32,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.46,14.32,11.18,8.60,5.00,4.12,7.07,10.00,13.04,16.12,18.36,19.72,20.59,20.59,19.72,18.36,16.12,13.42,10.30,7.62,4.12,2.24,3.61,7.81,11.40,14.21,2.0,1.0
0.00,19.10,19.10,19.10,18.38,16.97,14.87,12.04,9.22,6.40,2.83,0.00,2.83,6.40,9.22,12.21,14.42,15.81,17.49,17.89,17.46,15.81,13.60,11.18,9.06,5.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.56,12.73,9.22,5.83,4.00,4.47,8.25,12.17,15.13,18.11,20.10,22.20,22.20,21.21,20.22,19.24,17.12,14.04,12.04,8.00,5.39,3.16,5.39,8.60,12.04,14.87,2.0,1.0
0.00,19.85,21.26,20.62,20.52,17.69,16.28,14.14,10.63,7.81,4.24,1.00,2.24,6.40,8.60,11.40,14.42,15.81,17.49,17.89,16.55,15.81,14.56,12.17,9.06,6.08,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.20,14.42,10.82,7.07,4.12,4.24,7.62,10.20,14.32,17.26,19.42,21.38,21.38,21.38,20.40,19.42,16.28,13.15,10.05,7.00,4.12,3.00,5.00,9.90,12.81,15.62,2.0,1.0
0.00,17.09,15.81,14.87,15.23,15.23,14.32,13.93,13.34,13.34,12.37,11.18,9.22,8.25,9.22,9.22,8.25,7.62,7.62,7.62,6.71,6.71,6.71,5.00,3.61,2.24,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.30,10.82,10.82,10.82,13.89,13.89,13.04,12.53,12.53,12.81,13.89,15.65,14.76,14.42,15.00,16.40,16.64,16.12,15.65,15.23,15.65,16.55,17.46,18.38,17.89,17.89,2.0,1.0
0.00,18.44,18.68,18.68,17.72,15.52,13.60,11.40,8.25,5.10,3.00,1.00,5.00,7.81,10.82,13.04,15.81,16.40,18.44,18.44,18.38,16.28,15.00,12.21,8.94,6.32,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.49,13.34,10.20,7.07,5.00,5.10,9.22,12.37,14.87,18.03,19.92,21.84,21.84,21.84,20.62,18.68,16.76,13.60,10.44,6.71,3.61,2.24,4.47,9.22,12.37,14.32,2.0,1.0
0.00,19.42,19.42,19.42,18.68,16.76,14.56,11.40,9.22,5.10,3.00,1.41,4.12,7.62,9.85,13.42,15.26,17.00,18.03,18.60,17.80,16.28,14.87,11.40,8.60,5.39,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.12,13.15,9.06,6.08,4.24,6.08,8.94,13.42,16.12,18.79,21.02,21.93,22.85,21.93,20.62,19.70,17.46,14.32,11.18,7.81,5.00,3.16,5.83,9.49,12.37,15.30,2.0,1.0
0.00,18.79,20.12,19.24,18.36,17.00,14.76,12.53,10.30,6.71,4.47,1.00,2.24,5.66,8.49,10.63,13.45,15.00,15.81,16.64,15.65,15.23,13.60,11.40,8.06,6.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.81,12.65,9.49,6.08,3.61,4.12,7.07,10.44,13.60,16.76,18.68,19.65,20.62,20.62,19.42,17.46,15.52,12.65,9.49,6.71,3.61,4.12,5.66,8.94,12.08,14.32,2.0,1.0
0.00,18.68,19.92,19.92,19.31,17.09,14.87,13.00,10.44,7.28,4.12,1.00,2.83,5.00,8.60,11.40,13.60,15.62,16.28,16.97,16.28,15.00,13.04,11.18,8.54,6.08,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.49,13.34,10.20,6.00,3.61,4.00,7.28,10.77,14.32,17.46,19.70,20.62,21.54,21.54,20.25,18.38,16.16,13.00,10.30,7.21,4.47,3.16,5.83,9.49,13.60,15.52,2.0,1.0
0.00,15.00,17.12,18.25,18.44,17.72,17.09,15.23,12.53,9.43,6.40,4.24,1.00,2.00,5.10,7.07,9.06,10.05,12.04,12.00,13.00,13.00,12.00,10.00,9.00,8.06,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,14.87,14.32,13.42,13.04,10.63,7.81,6.32,5.10,6.40,8.94,11.70,13.93,15.81,17.09,17.46,17.46,17.00,16.64,14.42,12.21,8.60,4.47,3.16,5.10,8.00,2.0,1.0
0.00,15.26,17.20,18.60,19.85,19.80,19.10,17.20,15.26,11.18,8.94,6.32,3.16,1.41,2.24,5.39,7.28,8.54,10.77,11.70,13.00,13.00,13.00,11.70,11.70,10.44,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.56,14.32,14.04,12.00,11.18,8.54,6.40,6.32,7.28,9.43,12.21,14.87,17.03,18.44,19.21,19.21,19.42,17.49,17.49,14.76,12.08,8.06,4.24,3.00,5.66,9.43,2.0,1.0
0.00,14.76,16.12,18.03,17.80,17.69,16.97,15.62,13.04,9.43,6.71,4.47,1.41,2.24,4.12,7.28,9.22,10.44,11.40,11.70,12.65,11.70,10.77,10.44,8.54,7.28,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,14.32,14.14,14.00,12.04,10.20,8.54,6.40,5.10,6.32,9.43,12.04,14.14,16.28,17.03,17.80,17.80,16.64,17.49,14.76,12.53,8.94,5.00,3.00,5.00,8.06,2.0,1.0
0.00,16.03,18.03,19.24,19.42,19.65,18.03,17.46,14.76,11.66,9.43,6.40,3.61,2.00,3.16,5.00,7.00,9.00,10.00,12.00,12.00,13.00,13.00,12.00,11.00,9.06,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.04,13.34,12.65,11.70,9.43,7.81,5.39,4.12,5.66,8.06,10.77,13.60,15.81,16.76,17.09,17.46,16.55,15.65,15.26,13.04,10.30,6.71,4.00,3.61,6.08,10.05,2.0,1.0
0.00,16.03,19.10,20.22,21.38,20.62,19.92,18.38,16.55,13.04,10.00,7.21,5.00,2.24,2.24,4.00,6.08,8.06,10.05,11.05,12.04,12.04,12.04,11.05,10.05,9.22,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,13.34,12.65,11.18,9.43,7.07,5.39,5.39,6.40,9.85,12.65,15.52,17.46,18.68,19.65,19.92,19.31,17.46,17.46,14.76,12.08,8.54,5.00,4.24,7.28,11.00,2.0,1.0
0.00,16.28,18.38,19.80,21.26,20.81,19.72,17.89,16.16,11.70,9.22,7.07,4.12,1.41,2.24,5.39,7.62,8.94,11.18,12.53,13.04,13.89,13.04,12.53,11.66,10.77,8.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.65,14.87,14.56,13.15,11.00,9.22,7.21,6.71,7.00,10.44,13.42,16.12,17.49,19.72,20.59,20.59,20.12,18.38,18.38,15.81,12.65,8.54,5.00,4.00,6.40,9.90,2.0,1.0
0.00,5.10,3.00,1.00,2.24,5.39,8.54,11.18,13.89,14.32,15.23,15.65,15.65,14.76,13.42,12.08,9.85,7.28,5.39,3.16,0.00,2.24,4.47,6.32,7.28,8.25,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.56,15.52,15.52,15.30,16.49,15.52,13.34,13.15,11.40,9.22,7.28,5.39,2.83,2.24,3.16,5.10,9.22,12.17,14.14,16.12,19.10,19.10,19.10,18.11,18.11,17.12,2.0,1.0
0.00,20.02,21.02,21.02,20.10,18.03,15.03,13.04,10.00,6.00,3.16,1.41,4.12,7.07,10.05,13.15,15.30,17.26,17.46,17.72,17.72,16.16,14.32,11.66,8.60,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.69,14.87,11.40,6.71,4.00,4.47,8.00,11.05,15.13,17.12,20.22,22.20,21.21,21.21,20.22,18.25,16.28,13.34,10.20,6.32,2.83,2.24,6.08,10.05,13.04,17.03,2.0,1.0
0.00,19.70,20.25,20.62,19.31,17.09,14.87,11.70,9.49,6.32,3.00,1.00,3.61,7.62,10.30,13.42,15.23,16.16,18.03,18.03,16.76,15.52,14.14,11.05,8.00,5.10,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.49,13.60,10.20,6.00,2.83,4.12,7.81,11.31,14.87,17.69,19.85,21.26,21.93,21.26,20.52,18.44,16.28,13.45,10.63,6.40,4.12,3.16,5.10,9.49,13.00,15.65,2.0,1.0
0.00,7.07,8.06,9.22,9.22,11.18,12.17,14.14,15.03,15.00,15.03,15.03,14.04,12.04,9.06,6.00,3.00,1.00,3.61,5.39,9.49,12.65,13.34,14.32,14.14,14.14,14.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20,10.05,10.20,10.05,10.05,10.05,9.00,7.07,7.07,5.39,4.24,4.12,4.12,6.08,7.28,7.62,8.54,9.85,10.30,9.85,9.85,9.85,8.94,8.06,8.06,7.21,2.0,1.0
0.00,18.38,19.31,19.31,18.38,17.09,14.87,12.08,9.85,6.71,3.16,1.41,4.00,7.07,10.20,13.34,15.30,16.28,18.25,18.11,18.03,17.00,15.03,12.17,9.22,6.71,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.12,14.14,11.00,8.06,4.47,4.00,6.71,10.82,13.60,17.20,19.21,21.40,21.40,21.40,20.00,18.60,16.40,14.21,10.63,7.81,3.61,1.41,4.12,8.54,11.70,15.23,2.0,1.0
0.00,18.87,18.87,19.42,18.87,16.64,14.76,12.53,9.43,5.83,2.83,1.00,5.00,8.06,10.82,13.89,15.65,17.89,18.79,19.31,18.03,17.46,15.30,13.15,10.05,7.00,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.12,14.04,11.05,7.28,4.24,4.12,7.81,12.04,14.87,17.80,20.62,22.02,22.80,22.80,22.02,20.62,17.80,15.00,12.21,8.06,4.47,1.41,4.12,8.06,11.40,14.42,2.0,1.0
0.00,14.32,16.12,18.11,19.00,18.03,17.12,16.28,14.56,10.77,8.94,5.83,3.61,1.00,2.24,4.47,7.28,8.54,9.49,11.40,11.40,12.37,11.40,10.44,9.49,8.54,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.45,13.45,12.81,11.66,9.85,8.25,7.00,5.83,6.71,9.22,11.05,14.00,16.00,17.00,18.00,18.03,18.11,17.12,17.26,14.32,11.40,9.06,6.08,4.24,5.10,9.06,2.0,1.0
0.00,14.76,17.00,18.03,18.60,18.44,17.69,16.28,13.60,10.82,8.06,5.83,3.61,1.00,2.24,5.39,7.28,8.54,9.49,10.77,10.77,11.18,10.77,9.85,8.54,7.28,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,12.17,12.37,11.70,10.30,8.60,6.40,6.08,6.71,8.49,10.63,13.04,15.26,16.64,18.03,18.60,17.80,17.03,16.97,14.87,12.04,8.49,5.83,4.12,5.66,8.94,2.0,1.0
0.00,14.00,17.00,17.03,19.10,18.44,17.72,17.09,15.65,11.66,9.43,7.21,5.00,2.24,1.41,3.00,5.10,6.32,8.25,10.20,11.18,11.18,11.18,11.18,10.44,9.49,8.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.08,11.66,11.40,9.90,8.06,7.28,6.08,6.40,8.06,10.44,13.34,15.30,17.26,17.26,18.44,18.68,17.72,17.09,16.16,13.93,10.77,8.54,5.00,4.24,6.08,9.00,2.0,1.0
